city,country,latitude,longitude,year,month,pm25_ugm3,no2_ugm3,data_quality,measurement_method,data_source
Lagos,Nigeria,6.5244,3.3792,2005,2,41.2,35.03,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,3,83.97,48.52,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,4,83.21,42.66,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,5,113.55,39.2,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,6,93.37,41.49,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,7,49.86,56.71,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,8,46.08,37.3,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,9,72.58,38.64,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,10,54.53,53.11,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,11,22.93,40.34,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2005,12,22.42,24.17,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,1,95.06,43.23,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,2,98.94,18.48,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,3,34.61,23.92,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,4,82.12,59.67,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,5,90.29,67.45,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,6,106.1,46.09,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,7,94.33,41.93,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,8,42.48,51.49,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,9,20.05,56.35,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,10,36.86,24.22,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,11,21.45,35.06,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2006,12,29.96,40.96,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,1,42.08,25.82,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,2,86.27,18.77,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,3,72.74,33.52,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,4,110.1,49.9,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,5,98.41,63.51,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,6,97.11,60.39,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,7,48.77,58.89,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,8,71.46,57.82,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,9,45.08,27.9,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,10,56.94,50.27,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,11,26.7,47.8,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2007,12,49.23,35.29,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,1,80.89,48.94,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,2,79.48,43.26,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,3,115.02,59.6,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,4,114.43,41.13,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,5,55.89,62.37,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,6,51.28,26.91,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,7,72.1,69.06,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,8,25.99,44.02,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,9,33.31,25.24,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,10,23.26,52.77,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,11,43.5,46.63,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2008,12,61.15,38.89,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,1,91.65,38.13,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,2,75.61,28.24,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,3,83.41,56.76,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,4,71.91,64.28,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,5,121.55,68.85,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,6,78.07,55.55,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,7,83.95,53.52,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,8,65.55,65.51,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,9,26.46,38.4,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,10,59.13,24.0,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,11,36.32,31.0,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2009,12,58.71,18.04,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,1,89.84,25.2,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,2,107.83,23.71,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,3,37.38,37.6,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,4,45.83,67.81,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,5,45.97,77.65,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,6,39.96,26.91,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,7,80.18,43.35,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,8,74.3,41.52,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,9,78.49,26.33,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,10,46.43,39.88,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,11,39.07,42.85,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2010,12,64.48,21.8,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,1,57.3,36.32,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,2,77.78,20.5,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,3,120.81,56.73,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,4,62.99,47.05,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,5,139.57,59.49,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,6,78.82,45.45,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,7,68.83,77.72,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,8,28.35,57.65,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,9,35.91,37.84,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,10,48.14,21.09,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,11,45.81,52.1,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2011,12,73.62,25.49,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,1,87.45,51.36,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,2,74.49,46.95,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,3,77.74,63.8,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,4,142.21,27.1,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,5,95.55,51.93,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,6,44.17,74.11,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,7,49.13,72.75,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,8,80.91,43.25,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,9,59.55,28.36,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,10,30.47,36.31,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,11,21.82,26.04,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2012,12,57.46,35.44,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,1,84.33,43.97,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,2,115.65,45.47,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,3,63.7,22.11,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,4,124.41,30.27,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,5,103.76,59.69,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,6,45.1,49.28,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,7,59.86,26.69,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,8,60.55,65.57,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,9,34.37,33.53,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,10,65.85,35.24,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,11,24.41,21.16,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2013,12,54.77,43.32,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,1,38.74,23.43,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,2,100.24,34.83,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,3,35.97,34.74,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,4,60.54,44.58,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,5,45.57,72.22,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,6,120.5,44.74,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,7,44.47,57.83,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,8,23.56,69.41,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,9,77.1,36.76,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,10,42.46,47.85,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,11,77.0,19.15,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2014,12,46.62,23.99,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,1,69.17,23.17,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,2,70.35,35.99,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,3,50.08,22.19,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,4,136.94,47.61,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,5,104.66,29.37,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,6,118.54,59.67,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,7,101.61,48.93,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,8,36.58,27.42,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,9,45.42,27.2,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,10,45.0,33.27,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,11,46.56,41.63,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2015,12,30.94,21.09,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,1,69.15,45.99,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,2,110.06,56.28,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,3,45.57,61.28,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,4,116.07,25.93,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,5,48.89,37.22,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,6,56.66,61.21,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,7,36.36,59.57,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,8,34.61,53.0,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,9,48.33,34.57,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,10,20.88,58.56,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,11,50.84,32.09,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2016,12,49.94,30.21,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,1,50.09,24.65,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,2,111.18,25.76,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,3,60.08,64.87,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,4,99.29,68.92,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,5,136.34,40.96,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,6,91.82,46.2,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,7,52.47,57.5,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,8,26.85,68.1,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,9,79.35,53.33,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,10,51.35,24.7,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,11,37.89,50.39,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2017,12,87.77,35.87,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,1,36.4,27.82,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,2,56.57,31.37,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,3,47.8,32.09,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,4,84.13,50.72,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,5,117.37,65.92,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,6,67.64,29.87,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,7,87.84,71.98,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,8,55.07,32.95,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,9,51.96,24.21,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,10,50.35,52.34,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,11,75.11,54.22,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2018,12,77.5,45.94,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,1,42.87,42.51,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,2,124.2,40.94,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,3,104.93,64.62,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,4,70.2,50.06,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,5,36.69,42.89,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,6,35.49,48.69,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,7,105.37,76.12,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,8,89.37,25.73,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,9,59.17,32.74,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,10,26.54,53.92,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,11,58.16,23.79,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2019,12,92.26,43.79,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,1,51.44,23.96,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,2,77.84,26.48,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,3,71.59,29.93,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,4,95.33,58.82,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,5,88.46,32.68,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,6,118.65,61.92,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,7,71.16,57.76,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,8,92.38,65.11,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,9,77.85,48.51,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,10,42.38,32.16,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,11,29.06,30.9,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2020,12,25.8,22.7,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,1,60.09,53.86,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,2,44.93,55.42,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,3,37.58,54.47,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,4,116.8,47.61,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,5,38.77,37.5,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,6,73.49,74.23,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,7,30.88,46.35,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,8,90.09,52.62,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,9,63.21,55.27,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,10,32.59,53.82,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,11,64.94,53.85,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2021,12,80.63,50.53,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,1,67.69,38.81,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,2,109.85,49.36,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,3,136.52,32.99,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,4,93.68,38.85,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,5,126.13,55.83,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,6,82.3,37.53,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,7,58.23,75.07,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,8,91.32,70.74,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,9,48.83,63.59,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,10,20.5,28.32,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,11,20.93,37.57,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2022,12,42.91,20.44,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,1,75.15,50.27,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,2,121.95,39.41,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,3,93.17,42.68,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,4,103.35,62.07,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,5,53.71,58.51,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,6,85.7,61.26,Poor,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,7,29.58,30.08,Good,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,8,50.56,63.03,Moderate,Federal Reference Method,WHO_Database
Lagos,Nigeria,6.5244,3.3792,2023,9,64.41,60.57,Good,Federal Reference Method,WHO_Database
